trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
"10.TA.92-36-D-j22-1.2.H","08:48:00","08:48:00","8595021-2",9,0,0
"10.TA.92-36-D-j22-1.2.H","08:49:00","08:49:00","8592792-1",10,0,0
"10.TA.92-36-D-j22-1.2.H","08:50:00","08:50:00","8592909-1",11,0,0
"10.TA.92-36-D-j22-1.2.H","08:51:00","08:51:00","8592799-1",12,0,0
"10.TA.92-36-D-j22-1.2.H","08:52:00","08:52:00","8592838-1",13,0,0
"10.TA.92-36-D-j22-1.2.H","08:53:00","08:53:00","8592885-6",14,0,0
"10.TA.92-36-D-j22-1.2.H","08:39:00","08:39:00","8592885-6",1,0,0
"10.TA.92-36-D-j22-1.2.H","08:40:00","08:40:00","8587387-5",2,0,0
"10.TA.92-36-D-j22-1.2.H","08:41:00","08:41:00","8592862-2",3,0,0
"10.TA.92-36-D-j22-1.2.H","08:43:00","08:43:00","8587061-8",4,0,0
"10.TA.92-36-D-j22-1.2.H","08:44:00","08:44:00","8592907-1",5,0,0
"10.TA.92-36-D-j22-1.2.H","08:45:00","08:45:00","8592820-1",6,0,0
"10.TA.92-36-D-j22-1.2.H","08:46:00","08:46:00","8592879-1",7,0,0
"10.TA.92-36-D-j22-1.2.H","08:47:00","08:47:00","8592828-1",8,0,0
"10.TA.92-36-D-j22-1.2.H","08:48:00","08:48:00","8595021-2",9,0,0
"10.TA.92-36-D-j22-1.2.H","08:49:00","08:49:00","8592792-1",10,0,0
"10.TA.92-36-D-j22-1.2.H","08:50:00","08:50:00","8592909-1",11,0,0
"10.TA.92-36-D-j22-1.2.H","08:51:00","08:51:00","8592799-1",12,0,0
"10.TA.92-36-D-j22-1.2.H","08:52:00","08:52:00","8592838-1",13,0,0
"10.TA.92-36-D-j22-1.2.H","08:53:00","08:53:00","8592885-6",14,0,0
"227.TA.92-37-j22-1.2.R","06:43:00","06:43:00","8507428-1",1,0,0
"227.TA.92-37-j22-1.2.R","06:45:00","06:45:00","8592960-1",2,0,0
"227.TA.92-37-j22-1.2.R","06:46:00","06:46:00","8592965-1",3,0,0
"227.TA.92-37-j22-1.2.R","06:46:00","06:46:00","8587085-1",4,0,0
"227.TA.92-37-j22-1.2.R","06:47:00","06:47:00","8595039-1",5,0,0
"227.TA.92-37-j22-1.2.R","06:48:00","06:48:00","8593081-2",6,0,0
"227.TA.92-37-j22-1.2.R","06:49:00","06:49:00","8593079-1",7,0,0
"227.TA.92-37-j22-1.2.R","06:49:00","06:49:00","8593080-1",8,0,0
"227.TA.92-37-j22-1.2.R","06:50:00","06:50:00","8593083-2",9,0,0
"227.TA.92-37-j22-1.2.R","06:51:00","06:51:00","8593082-2",10,0,0
"227.TA.92-37-j22-1.2.R","06:52:00","06:52:00","8587086-2",11,0,0
"227.TA.92-37-j22-1.2.R","06:52:00","06:52:00","8593085-2",12,0,0
"227.TA.92-37-j22-1.2.R","06:53:00","06:53:00","8593086-1",13,0,0
"227.TA.92-37-j22-1.2.R","06:55:00","06:55:00","8593119-2",14,0,0
"227.TA.92-37-j22-1.2.R","06:55:00","06:55:00","8593121-1",15,0,0
"227.TA.92-37-j22-1.2.R","06:56:00","06:56:00","8593122-1",16,0,0
"227.TA.92-37-j22-1.2.R","06:57:00","06:57:00","8593120-2",17,0,0
"227.TA.92-37-j22-1.2.R","06:58:00","06:58:00","8593116-4",18,0,0
"227.TA.92-37-j22-1.2.R","06:59:00","06:59:00","8507345-2",19,0,0
"227.TA.92-37-j22-1.2.R","07:00:00","07:00:00","8592708-3",20,0,0
"227.TA.92-37-j22-1.2.R","07:01:00","07:01:00","8592713-4",21,0,0
"227.TA.92-37-j22-1.2.R","07:02:00","07:02:00","8592709-2",22,0,0
"227.TA.92-37-j22-1.2.R","07:03:00","07:03:00","8592716-1",23,0,0
"227.TA.92-37-j22-1.2.R","07:04:00","07:04:00","8588310-1",24,0,0
"1.TA.92-37-j22-1.1.H","06:11:00","06:11:00","8588310-1",1,0,0
"1.TA.92-37-j22-1.1.H","06:12:00","06:12:00","8592716-2",2,0,0
"1.TA.92-37-j22-1.1.H","06:13:00","06:13:00","8592709-4",3,0,0
"1.TA.92-37-j22-1.1.H","06:14:00","06:14:00","8592713-1",4,0,0
"1.TA.92-37-j22-1.1.H","06:15:00","06:15:00","8592708-1",5,0,0
"1.TA.92-37-j22-1.1.H","06:16:00","06:16:00","8507345-1",6,0,0
"1.TA.92-37-j22-1.1.H","06:17:00","06:17:00","8593116-1",7,0,0
"1.TA.92-37-j22-1.1.H","06:18:00","06:18:00","8593120-1",8,0,0
"1.TA.92-37-j22-1.1.H","06:19:00","06:19:00","8593122-2",9,0,0
"1.TA.92-37-j22-1.1.H","06:20:00","06:20:00","8593121-2",10,0,0
"1.TA.92-37-j22-1.1.H","06:21:00","06:21:00","8593119-4",11,0,0
"1.TA.92-37-j22-1.1.H","06:21:00","06:21:00","8593086-2",12,0,0
"1.TA.92-37-j22-1.1.H","06:22:00","06:22:00","8593085-1",13,0,0
"1.TA.92-37-j22-1.1.H","06:23:00","06:23:00","8587086-1",14,0,0
"1.TA.92-37-j22-1.1.H","06:23:00","06:23:00","8593082-1",15,0,0
"1.TA.92-37-j22-1.1.H","06:24:00","06:24:00","8593083-1",16,0,0
"1.TA.92-37-j22-1.1.H","06:25:00","06:25:00","8593080-2",17,0,0
"1.TA.92-37-j22-1.1.H","06:26:00","06:26:00","8593079-2",18,0,0
"1.TA.92-37-j22-1.1.H","06:26:00","06:26:00","8593081-1",19,0,0
"1.TA.92-37-j22-1.1.H","06:27:00","06:27:00","8595039-2",20,0,0
"1.TA.92-37-j22-1.1.H","06:28:00","06:28:00","8587085-2",21,0,0
"1.TA.92-37-j22-1.1.H","06:29:00","06:29:00","8592965-2",22,0,0
"1.TA.92-37-j22-1.1.H","06:30:00","06:30:00","8592960-2",23,0,0
"1.TA.92-37-j22-1.1.H","06:31:00","06:31:00","8507428-1",24,0,0
"1.TA.92-38-A-j22-1.1.H","05:25:00","05:25:00","8592713-1",1,0,0
"1.TA.92-38-A-j22-1.1.H","05:25:00","05:25:00","8592708-1",2,0,0
"1.TA.92-38-A-j22-1.1.H","05:27:00","05:27:00","8592707-2",3,0,0
"1.TA.92-38-A-j22-1.1.H","05:27:00","05:27:00","8592715-1",4,0,0
"1.TA.92-38-A-j22-1.1.H","05:28:00","05:28:00","8592711-2",5,0,0
"1.TA.92-38-A-j22-1.1.H","05:29:00","05:29:00","8592700-1",6,0,0
"1.TA.92-38-A-j22-1.1.H","05:30:00","05:30:00","8593134-2",7,0,0
"1.TA.92-38-A-j22-1.1.H","05:31:00","05:31:00","8593128-1",8,0,0
"1.TA.92-38-A-j22-1.1.H","05:32:00","05:32:00","8593130-2",9,0,0
"1.TA.92-38-A-j22-1.1.H","05:33:00","05:33:00","8593135-1",10,0,0
"1.TA.92-38-A-j22-1.1.H","05:34:00","05:34:00","8593129-4",11,0,0
"1.TA.92-38-A-j22-1.1.H","05:34:00","05:34:00","8593131-2",12,0,0
"1.TA.92-38-A-j22-1.1.H","05:36:00","05:36:00","8587094-2",13,0,0
"1.TA.92-38-A-j22-1.1.H","05:37:00","05:37:00","8508248-1",14,0,0
"1.TA.92-38-A-j22-1.1.H","05:38:00","05:38:00","8508113-2",15,0,0
"1.TA.92-38-A-j22-1.1.H","05:39:00","05:39:00","8592719-2",16,0,0
"1.TA.92-38-A-j22-1.1.H","05:40:00","05:40:00","8592717-2",17,0,0
"1.TA.92-38-A-j22-1.1.H","05:41:00","05:41:00","8592732-1",18,0,0
"1.TA.92-38-A-j22-1.1.H","05:42:00","05:42:00","8587069-3",19,0,0
"1.TA.92-38-A-j22-1.1.H","05:44:00","05:44:00","8592733-2",20,0,0
"1.TA.92-38-A-j22-1.1.H","05:46:00","05:46:00","8587097-2",21,0,0
"1.TA.92-38-A-j22-1.1.H","05:46:00","05:46:00","8592734-1",22,0,0
"1.TA.92-38-A-j22-1.1.H","05:48:00","05:48:00","8592725-1",23,0,0
"1.TA.92-38-A-j22-1.1.H","05:48:00","05:48:00","8592724-2",24,0,0
"1.TA.92-38-A-j22-1.1.H","05:49:00","05:49:00","8587045-1",25,0,0
"1.TA.92-38-A-j22-1.1.H","05:50:00","05:50:00","8592727-2",26,0,0
"1.TA.92-38-A-j22-1.1.H","05:52:00","05:52:00","8587433-1",27,0,0
"1.TA.92-38-A-j22-1.1.H","05:52:00","05:52:00","8592735-2",28,0,0
"1.TA.92-38-A-j22-1.1.H","05:53:00","05:53:00","8592738-2",29,0,0
"1.TA.92-38-A-j22-1.1.H","05:54:00","05:54:00","8592762-2",30,0,0
"1.TA.92-38-A-j22-1.1.H","05:54:00","05:54:00","8592763-2",31,0,0
"1.TA.92-38-A-j22-1.1.H","05:56:00","05:56:00","8592624-2",32,0,0
"1.TA.92-38-A-j22-1.1.H","05:57:00","05:57:00","8592761-1",33,0,0
"1.TA.92-38-A-j22-1.1.H","05:58:00","05:58:00","8595010-2",34,0,0
"1.TA.92-38-A-j22-1.1.H","05:59:00","05:59:00","8595008-1",35,0,0
"1.TA.92-38-A-j22-1.1.H","06:00:00","06:00:00","8595009-2",36,0,0
"1.TA.92-38-A-j22-1.1.H","06:01:00","06:01:00","8595016-1",37,0,0
"1.TA.92-38-A-j22-1.1.H","06:02:00","06:02:00","8592622-2",38,0,0
"1.TA.92-38-A-j22-1.1.H","06:02:00","06:02:00","8592625-1",39,0,0
"1.TA.92-38-A-j22-1.1.H","06:03:00","06:03:00","8592958-2",40,0,0
"1.TA.92-38-A-j22-1.1.H","06:04:00","06:04:00","8592957-2",41,0,0
"1.TA.92-38-A-j22-1.1.H","06:05:00","06:05:00","8587067-3",42,0,0
"187.TA.92-38-A-j22-1.3.R","07:21:00","07:21:00","8587067-1",1,0,0
"187.TA.92-38-A-j22-1.3.R","07:21:00","07:21:00","8592957-1",2,0,0
"187.TA.92-38-A-j22-1.3.R","07:22:00","07:22:00","8592958-1",3,0,0
"187.TA.92-38-A-j22-1.3.R","07:23:00","07:23:00","8592625-2",4,0,0
"187.TA.92-38-A-j22-1.3.R","07:24:00","07:24:00","8592622-1",5,0,0
"187.TA.92-38-A-j22-1.3.R","07:25:00","07:25:00","8595016-2",6,0,0
"187.TA.92-38-A-j22-1.3.R","07:25:00","07:25:00","8595009-1",7,0,0
"187.TA.92-38-A-j22-1.3.R","07:27:00","07:27:00","8595008-2",8,0,0
"187.TA.92-38-A-j22-1.3.R","07:28:00","07:28:00","8595010-1",9,0,0
"187.TA.92-38-A-j22-1.3.R","07:29:00","07:29:00","8592761-2",10,0,0
"187.TA.92-38-A-j22-1.3.R","07:30:00","07:30:00","8592624-1",11,0,0
"187.TA.92-38-A-j22-1.3.R","07:31:00","07:31:00","8592763-1",12,0,0
"187.TA.92-38-A-j22-1.3.R","07:32:00","07:32:00","8592762-1",13,0,0
"187.TA.92-38-A-j22-1.3.R","07:33:00","07:33:00","8592738-1",14,0,0
"187.TA.92-38-A-j22-1.3.R","07:34:00","07:34:00","8592735-1",15,0,0
"187.TA.92-38-A-j22-1.3.R","07:35:00","07:35:00","8587433-2",16,0,0
"187.TA.92-38-A-j22-1.3.R","07:37:00","07:37:00","8592727-3",17,0,0
"187.TA.92-38-A-j22-1.3.R","07:38:00","07:38:00","8587045-2",18,0,0
"187.TA.92-38-A-j22-1.3.R","07:38:00","07:38:00","8592724-1",19,0,0
"187.TA.92-38-A-j22-1.3.R","07:39:00","07:39:00","8592725-2",20,0,0
"187.TA.92-38-A-j22-1.3.R","07:40:00","07:40:00","8592734-2",21,0,0
"187.TA.92-38-A-j22-1.3.R","07:42:00","07:42:00","8587097-1",22,0,0
"187.TA.92-38-A-j22-1.3.R","07:43:00","07:43:00","8592733-1",23,0,0
"187.TA.92-38-A-j22-1.3.R","07:45:00","07:45:00","8587069-1",24,0,0
"187.TA.92-38-A-j22-1.3.R","07:46:00","07:46:00","8592732-2",25,0,0
"187.TA.92-38-A-j22-1.3.R","07:47:00","07:47:00","8592717-1",26,0,0
"187.TA.92-38-A-j22-1.3.R","07:48:00","07:48:00","8592719-1",27,0,0
"187.TA.92-38-A-j22-1.3.R","07:49:00","07:49:00","8508113-1",28,0,0
"187.TA.92-38-A-j22-1.3.R","07:51:00","07:51:00","8508248-2",29,0,0
"187.TA.92-38-A-j22-1.3.R","07:52:00","07:52:00","8587094-1",30,0,0
"187.TA.92-38-A-j22-1.3.R","07:53:00","07:53:00","8593131-1",31,0,0
"187.TA.92-38-A-j22-1.3.R","07:54:00","07:54:00","8593129-2",32,0,0
"187.TA.92-38-A-j22-1.3.R","07:54:00","07:54:00","8593135-2",33,0,0
"187.TA.92-38-A-j22-1.3.R","07:55:00","07:55:00","8593130-1",34,0,0
"187.TA.92-38-A-j22-1.3.R","07:56:00","07:56:00","8593128-2",35,0,0
"187.TA.92-38-A-j22-1.3.R","07:57:00","07:57:00","8593134-1",36,0,0
"187.TA.92-38-A-j22-1.3.R","07:57:00","07:57:00","8592700-2",37,0,0
"187.TA.92-38-A-j22-1.3.R","07:59:00","07:59:00","8592711-1",38,0,0
"187.TA.92-38-A-j22-1.3.R","07:59:00","07:59:00","8592715-2",39,0,0
"187.TA.92-38-A-j22-1.3.R","08:00:00","08:00:00","8592707-1",40,0,0
"187.TA.92-38-A-j22-1.3.R","08:01:00","08:01:00","8592708-2",41,0,0
"187.TA.92-38-A-j22-1.3.R","08:02:00","08:02:00","8592713-4",42,0,0
"71.TA.92-39-A-j22-1.2.R","19:49:00","19:49:00","8587085-3",1,0,0
"71.TA.92-39-A-j22-1.2.R","19:49:00","19:49:00","8592965-2",2,0,0
"71.TA.92-39-A-j22-1.2.R","19:50:00","19:50:00","8592960-2",3,0,0
"71.TA.92-39-A-j22-1.2.R","19:51:00","19:51:00","8507428-1",4,0,0
"71.TA.92-39-A-j22-1.2.R","19:52:00","19:52:00","8507426-1",5,0,0
"71.TA.92-39-A-j22-1.2.R","19:53:00","19:53:00","8507422-2",6,0,0
"71.TA.92-39-A-j22-1.2.R","19:54:00","19:54:00","8507424-2",7,0,0
"71.TA.92-39-A-j22-1.2.R","19:54:00","19:54:00","8592968-1",8,0,0
"71.TA.92-39-A-j22-1.2.R","19:55:00","19:55:00","8592964-2",9,0,0
"71.TA.92-39-A-j22-1.2.R","19:56:00","19:56:00","8592970-2",10,0,0
"71.TA.92-39-A-j22-1.2.R","19:57:00","19:57:00","8593005-2",11,0,0
"71.TA.92-39-A-j22-1.2.R","19:58:00","19:58:00","8587054-1",12,0,0
"71.TA.92-39-A-j22-1.2.R","19:58:00","19:58:00","8593003-1",13,0,0
"71.TA.92-39-A-j22-1.2.R","20:00:00","20:00:00","8593006-2",14,0,0
"71.TA.92-39-A-j22-1.2.R","20:00:00","20:00:00","8593001-1",15,0,0
"71.TA.92-39-A-j22-1.2.R","20:01:00","20:01:00","8587077-2",16,0,0
"71.TA.92-39-A-j22-1.2.R","20:02:00","20:02:00","8593004-2",17,0,0
"71.TA.92-39-A-j22-1.2.R","20:02:00","20:02:00","8595673-1",18,0,0
"71.TA.92-39-A-j22-1.2.R","20:03:00","20:03:00","8595674-2",19,0,0
"71.TA.92-39-A-j22-1.2.R","20:04:00","20:04:00","8587071-1",20,0,0
"71.TA.92-39-A-j22-1.2.R","20:05:00","20:05:00","8592730-1",21,0,0
"71.TA.92-39-A-j22-1.2.R","20:06:00","20:06:00","8587069-3",22,0,0
"71.TA.92-39-A-j22-1.2.R","20:08:00","20:08:00","8592733-2",23,0,0
"71.TA.92-39-A-j22-1.2.R","20:10:00","20:10:00","8587097-2",24,0,0
"71.TA.92-39-A-j22-1.2.R","20:12:00","20:12:00","8507430-1",25,0,0
"1.TA.92-39-A-j22-1.1.H","08:06:00","08:06:00","8507430-1",1,0,0
"1.TA.92-39-A-j22-1.1.H","08:08:00","08:08:00","8587097-1",2,0,0
"1.TA.92-39-A-j22-1.1.H","08:09:00","08:09:00","8592733-1",3,0,0
"1.TA.92-39-A-j22-1.1.H","08:12:00","08:12:00","8587069-1",4,0,0
"1.TA.92-39-A-j22-1.1.H","08:12:00","08:12:00","8592730-2",5,0,0
"1.TA.92-39-A-j22-1.1.H","08:14:00","08:14:00","8587071-2",6,0,0
"1.TA.92-39-A-j22-1.1.H","08:14:00","08:14:00","8595674-1",7,0,0
"1.TA.92-39-A-j22-1.1.H","08:15:00","08:15:00","8595673-2",8,0,0
"1.TA.92-39-A-j22-1.1.H","08:15:00","08:15:00","8593004-1",9,0,0
"1.TA.92-39-A-j22-1.1.H","08:16:00","08:16:00","8587077-1",10,0,0
"1.TA.92-39-A-j22-1.1.H","08:17:00","08:17:00","8593001-2",11,0,0
"1.TA.92-39-A-j22-1.1.H","08:18:00","08:18:00","8593006-1",12,0,0
"1.TA.92-39-A-j22-1.1.H","08:19:00","08:19:00","8593003-3",13,0,0
"1.TA.92-39-A-j22-1.1.H","08:20:00","08:20:00","8587054-2",14,0,0
"1.TA.92-39-A-j22-1.1.H","08:20:00","08:20:00","8593005-1",15,0,0
"1.TA.92-39-A-j22-1.1.H","08:21:00","08:21:00","8592970-3",16,0,0
"1.TA.92-39-A-j22-1.1.H","08:23:00","08:23:00","8592964-1",17,0,0
"1.TA.92-39-A-j22-1.1.H","08:23:00","08:23:00","8592968-2",18,0,0
"1.TA.92-39-A-j22-1.1.H","08:24:00","08:24:00","8507424-3",19,0,0
"1.TA.92-39-A-j22-1.1.H","08:25:00","08:25:00","8507422-1",20,0,0
"1.TA.92-39-A-j22-1.1.H","08:26:00","08:26:00","8507426-2",21,0,0
"1.TA.92-39-A-j22-1.1.H","08:27:00","08:27:00","8507428-2",22,0,0
"1.TA.92-39-A-j22-1.1.H","08:28:00","08:28:00","8592960-1",23,0,0
"1.TA.92-39-A-j22-1.1.H","08:29:00","08:29:00","8592965-1",24,0,0
"1.TA.92-39-A-j22-1.1.H","08:29:00","08:29:00","8587085-4",25,0,0
"83.TA.92-3-A-j22-1.3.H","24:34:00","24:34:00","8592944-1",1,0,0
"83.TA.92-3-A-j22-1.3.H","24:34:00","24:34:00","8592899-1",2,0,0
"83.TA.92-3-A-j22-1.3.H","24:37:00","24:37:00","8592852-1",3,0,0
"83.TA.92-3-A-j22-1.3.H","24:38:00","24:38:00","8592808-1",4,0,0
"83.TA.92-3-A-j22-1.3.H","24:39:00","24:39:00","8592911-2",5,0,0
"83.TA.92-3-A-j22-1.3.H","24:40:00","24:40:00","8592880-1",6,0,0
"83.TA.92-3-A-j22-1.3.H","24:41:00","24:41:00","8592861-2",7,0,0
"83.TA.92-3-A-j22-1.3.H","24:42:00","24:42:00","8592913-1",8,0,0
"83.TA.92-3-A-j22-1.3.H","24:44:00","24:44:00","8592832-3",9,0,0
"83.TA.92-3-A-j22-1.3.H","24:45:00","24:45:00","8592903-2",10,0,0
"83.TA.92-3-A-j22-1.3.H","24:46:00","24:46:00","8592889-2",11,0,0
"83.TA.92-3-A-j22-1.3.H","24:48:00","24:48:00","8592850-1",12,0,0
"83.TA.92-3-A-j22-1.3.H","24:50:00","24:50:00","8592812-2",13,0,0
"83.TA.92-3-A-j22-1.3.H","24:51:00","24:51:00","8587387-6",14,0,0
"83.TA.92-3-A-j22-1.3.H","24:52:00","24:52:00","8592794-1",15,0,0
"83.TA.92-3-A-j22-1.3.H","24:53:00","24:53:00","8592885-3",16,0,0
"83.TA.92-3-A-j22-1.3.H","24:54:00","24:54:00","8595021-3",17,0,0
"83.TA.92-3-A-j22-1.3.H","24:55:00","24:55:00","8592779-2",18,0,0
"83.TA.92-3-A-j22-1.3.H","24:57:00","24:57:00","8592805-1",19,0,0
"83.TA.92-3-A-j22-1.3.H","24:59:00","24:59:00","8592886-2",20,0,0
"83.TA.92-3-A-j22-1.3.H","24:59:00","24:59:00","8592796-2",21,0,0
"83.TA.92-3-A-j22-1.3.H","25:00:00","25:00:00","8592776-1",22,0,0
"83.TA.92-3-A-j22-1.3.H","25:01:00","25:01:00","8592860-2",23,0,0
"83.TA.92-3-A-j22-1.3.H","25:02:00","25:02:00","8592813-1",24,0,0
"766.TA.92-3-A-j22-1.6.R","05:07:00","05:07:00","8592813-1",1,0,0
"766.TA.92-3-A-j22-1.6.R","05:08:00","05:08:00","8592860-1",2,0,0
"766.TA.92-3-A-j22-1.6.R","05:08:00","05:08:00","8592776-2",3,0,0
"766.TA.92-3-A-j22-1.6.R","05:09:00","05:09:00","8592796-1",4,0,0
"766.TA.92-3-A-j22-1.6.R","05:10:00","05:10:00","8592886-1",5,0,0
"766.TA.92-3-A-j22-1.6.R","05:11:00","05:11:00","8592878-2",6,0,0
"766.TA.92-3-A-j22-1.6.R","05:13:00","05:13:00","8592805-3",7,0,0
"766.TA.92-3-A-j22-1.6.R","05:14:00","05:14:00","8592779-4",8,0,0
"766.TA.92-3-A-j22-1.6.R","05:15:00","05:15:00","8595021-1",9,0,0
"766.TA.92-3-A-j22-1.6.R","05:16:00","05:16:00","8592885-2",10,0,0
"766.TA.92-3-A-j22-1.6.R","05:18:00","05:18:00","8587387-2",11,0,0
"766.TA.92-3-A-j22-1.6.R","05:20:00","05:20:00","8592812-3",12,0,0
"766.TA.92-3-A-j22-1.6.R","05:21:00","05:21:00","8587057-3",13,0,0
"766.TA.92-3-A-j22-1.6.R","05:23:00","05:23:00","8592850-2",14,0,0
"766.TA.92-3-A-j22-1.6.R","05:24:00","05:24:00","8592889-1",15,0,0
"766.TA.92-3-A-j22-1.6.R","05:26:00","05:26:00","8592903-3",16,0,0
"766.TA.92-3-A-j22-1.6.R","05:27:00","05:27:00","8592832-1",17,0,0
"766.TA.92-3-A-j22-1.6.R","05:28:00","05:28:00","8592913-4",18,0,0
"766.TA.92-3-A-j22-1.6.R","05:29:00","05:29:00","8592861-1",19,0,0
"766.TA.92-3-A-j22-1.6.R","05:30:00","05:30:00","8592880-2",20,0,0
"766.TA.92-3-A-j22-1.6.R","05:31:00","05:31:00","8592911-1",21,0,0
"766.TA.92-3-A-j22-1.6.R","05:32:00","05:32:00","8592808-2",22,0,0
"766.TA.92-3-A-j22-1.6.R","05:33:00","05:33:00","8592852-2",23,0,0
"766.TA.92-3-A-j22-1.6.R","05:35:00","05:35:00","8592944-1",24,0,0
"1.TA.92-41-A-j22-1.1.H","24:15:00","24:15:00","8587037-1",1,0,0
"1.TA.92-41-A-j22-1.1.H","24:17:00","24:17:00","8587437-2",2,0,0
"1.TA.92-41-A-j22-1.1.H","24:18:00","24:18:00","8592673-2",3,0,0
"1.TA.92-41-A-j22-1.1.H","24:19:00","24:19:00","8592676-1",4,0,0
"1.TA.92-41-A-j22-1.1.H","24:20:00","24:20:00","8593208-2",5,0,0
"1.TA.92-41-A-j22-1.1.H","24:21:00","24:21:00","8593216-1",6,0,0
"1.TA.92-41-A-j22-1.1.H","24:23:00","24:23:00","8593214-2",7,0,0
"1.TA.92-41-A-j22-1.1.H","24:23:00","24:23:00","8593198-1",8,0,0
"1.TA.92-41-A-j22-1.1.H","24:24:00","24:24:00","8593206-2",9,0,0
"1.TA.92-41-A-j22-1.1.H","24:24:00","24:24:00","8593209-1",10,0,0
"1.TA.92-41-A-j22-1.1.H","24:25:00","24:25:00","8593204-1",11,0,0
"1.TA.92-41-A-j22-1.1.H","24:25:00","24:25:00","8593205-1",12,0,0
"1.TA.92-41-A-j22-1.1.H","24:26:00","24:26:00","8593195-2",13,0,0
"1.TA.92-41-A-j22-1.1.H","24:27:00","24:27:00","8593193-2",14,0,0
"1.TA.92-41-A-j22-1.1.H","24:28:00","24:28:00","8589097-3",15,0,0
"1.TA.92-41-A-j22-1.1.H","24:29:00","24:29:00","8593200-1",16,0,0
"1.TA.92-41-A-j22-1.1.H","24:30:00","24:30:00","8587906-2",17,0,0
"1.TA.92-41-A-j22-1.1.H","24:31:00","24:31:00","8593201-2",18,0,0
"1.TA.92-41-A-j22-1.1.H","24:31:00","24:31:00","8593207-1",19,0,0
"238.TA.92-41-A-j22-1.2.R","23:40:00","23:40:00","8593207-1",1,0,0
"238.TA.92-41-A-j22-1.2.R","23:40:00","23:40:00","8593201-4",2,0,0
"238.TA.92-41-A-j22-1.2.R","23:41:00","23:41:00","8587906-1",3,0,0
"238.TA.92-41-A-j22-1.2.R","23:42:00","23:42:00","8593200-2",4,0,0
"238.TA.92-41-A-j22-1.2.R","23:43:00","23:43:00","8589097-4",5,0,0
"238.TA.92-41-A-j22-1.2.R","23:44:00","23:44:00","8593193-1",6,0,0
"238.TA.92-41-A-j22-1.2.R","23:45:00","23:45:00","8593195-1",7,0,0
"238.TA.92-41-A-j22-1.2.R","23:46:00","23:46:00","8593205-2",8,0,0
"238.TA.92-41-A-j22-1.2.R","23:47:00","23:47:00","8593204-2",9,0,0
"238.TA.92-41-A-j22-1.2.R","23:47:00","23:47:00","8593209-2",10,0,0
"238.TA.92-41-A-j22-1.2.R","23:48:00","23:48:00","8593206-1",11,0,0
"238.TA.92-41-A-j22-1.2.R","23:48:00","23:48:00","8593198-2",12,0,0
"238.TA.92-41-A-j22-1.2.R","23:49:00","23:49:00","8593214-3",13,0,0
"238.TA.92-41-A-j22-1.2.R","23:51:00","23:51:00","8593216-2",14,0,0
"238.TA.92-41-A-j22-1.2.R","23:52:00","23:52:00","8593208-1",15,0,0
"238.TA.92-41-A-j22-1.2.R","23:53:00","23:53:00","8592676-2",16,0,0
"238.TA.92-41-A-j22-1.2.R","23:54:00","23:54:00","8592673-1",17,0,0
"238.TA.92-41-A-j22-1.2.R","23:55:00","23:55:00","8595015-1",18,0,0
"238.TA.92-41-A-j22-1.2.R","23:56:00","23:56:00","8587437-4",19,0,0
"238.TA.92-41-A-j22-1.2.R","23:58:00","23:58:00","8587037-1",20,0,0
"234.TA.92-42-j22-1.4.R","05:35:00","05:35:00","8587076-2",1,0,0
"234.TA.92-42-j22-1.4.R","05:35:00","05:35:00","8592661-2",2,0,0
"234.TA.92-42-j22-1.4.R","05:37:00","05:37:00","8593045-1",3,0,0
"234.TA.92-42-j22-1.4.R","05:38:00","05:38:00","8593044-2",4,0,0
"234.TA.92-42-j22-1.4.R","05:40:00","05:40:00","8593048-1",5,0,0
"234.TA.92-42-j22-1.4.R","05:40:00","05:40:00","8587081-2",6,0,0
"234.TA.92-42-j22-1.4.R","05:41:00","05:41:00","8593047-3",7,0,0
"234.TA.92-42-j22-1.4.R","05:43:00","05:43:00","8593051-1",8,0,0
"234.TA.92-42-j22-1.4.R","05:44:00","05:44:00","8593059-2",9,0,0
"234.TA.92-42-j22-1.4.R","05:44:00","05:44:00","8595036-1",10,0,0
"234.TA.92-42-j22-1.4.R","05:45:00","05:45:00","8593065-2",11,0,0
"234.TA.92-42-j22-1.4.R","05:45:00","05:45:00","8593056-1",12,0,0
"234.TA.92-42-j22-1.4.R","05:46:00","05:46:00","8593054-2",13,0,0
"234.TA.92-42-j22-1.4.R","05:46:00","05:46:00","8593061-1",14,0,0
"234.TA.92-42-j22-1.4.R","05:47:00","05:47:00","8592984-1",15,0,0
"234.TA.92-42-j22-1.4.R","05:49:00","05:49:00","8592998-2",16,0,0
"234.TA.92-42-j22-1.4.R","05:49:00","05:49:00","8592982-3",17,0,0
"234.TA.92-42-j22-1.4.R","05:51:00","05:51:00","8592988-2",18,0,0
"234.TA.92-42-j22-1.4.R","05:52:00","05:52:00","8592992-3",19,0,0
"234.TA.92-42-j22-1.4.R","05:53:00","05:53:00","8587075-2",20,0,0
"234.TA.92-42-j22-1.4.R","05:55:00","05:55:00","8588802-2",21,0,0
"234.TA.92-42-j22-1.4.R","05:57:00","05:57:00","8587037-5",22,0,0
"234.TA.92-42-j22-1.4.R","05:58:00","05:58:00","8587437-1",23,0,0
"4.TA.92-42-j22-1.2.H","07:25:00","07:25:00","8587437-1",1,0,0
